game_id,team_id,player_id,source_seconds,rotation_seconds,residual_seconds,within_one_second
1397,2,123,973.0,973.0,0.0,True
1397,2,10894,1664.0,1664.0,0.0,True
1398,3,73,1175.0,1175.0,0.0,True
1398,3,77,1692.0,1692.0,0.0,True
1398,3,86,1296.0,1296.0,0.0,True
1398,3,10889,1764.0,1764.0,0.0,True
1398,3,103,1356.0,1356.0,0.0,True
1398,3,99,1454.0,1454.0,0.0,True
1398,3,10890,2117.0,2117.0,0.0,True
1398,3,107,1879.0,1879.0,0.0,True
1398,3,89,1667.0,1667.0,0.0,True
1398,4,71,862.0,862.0,0.0,True
1398,4,10887,1845.0,1845.0,0.0,True
1398,4,5948,1836.0,1836.0,0.0,True
1398,4,75,1864.0,1864.0,0.0,True
1398,4,76,1414.0,1414.0,0.0,True
1398,4,10885,1799.0,1799.0,0.0,True
1398,4,82,1134.0,1134.0,0.0,True
1398,4,10862,2079.0,2079.0,0.0,True
1398,4,88,761.0,761.0,0.0,True
1398,4,90,806.0,806.0,0.0,True
1399,5,54,1787.0,1787.0,0.0,True
1399,5,10884,172.0,172.0,0.0,True
1399,5,57,2033.0,2033.0,0.0,True
1399,5,58,2213.0,2213.0,0.0,True
1399,5,16,2283.0,2283.0,0.0,True
1399,5,62,567.0,567.0,0.0,True
1399,5,68,2195.0,2195.0,0.0,True
1399,5,3129,611.0,611.0,0.0,True
1399,5,10861,1282.0,1282.0,0.0,True
1399,5,12,1257.0,1257.0,0.0,True
1399,7,19,18.0,18.0,0.0,True
1399,7,10875,1511.0,1511.0,0.0,True
1399,7,21,2401.0,2401.0,0.0,True
1399,7,22,941.0,941.0,0.0,True
1399,7,23,184.0,184.0,0.0,True
1399,7,10872,2176.0,2176.0,0.0,True
1399,7,28,653.0,653.0,0.0,True
1399,7,24,246.0,246.0,0.0,True
1399,7,25,1291.0,1291.0,0.0,True
1399,7,10874,920.0,920.0,0.0,True
1399,7,32,1677.0,1677.0,0.0,True
1399,7,867,2382.0,2382.0,0.0,True
1400,3,73,978.0,978.0,0.0,True
1400,3,77,2015.0,2015.0,0.0,True
1400,3,86,1277.0,1277.0,0.0,True
1400,3,91,180.0,180.0,0.0,True
1400,3,10889,1546.0,1546.0,0.0,True
1400,3,103,973.0,973.0,0.0,True
1400,3,95,74.0,74.0,0.0,True
1400,3,97,180.0,180.0,0.0,True
1400,3,99,1434.0,1434.0,0.0,True
1400,3,10890,1885.0,1885.0,0.0,True
1400,3,107,2145.0,2145.0,0.0,True
1400,3,89,1603.0,1603.0,0.0,True
1400,3,101,110.0,110.0,0.0,True
1400,8,10870,2402.0,2402.0,0.0,True
1400,8,1,1058.0,1058.0,0.0,True
1400,8,10863,34.0,34.0,0.0,True
1400,8,2,577.0,577.0,0.0,True
1400,8,3,754.0,754.0,0.0,True
1400,8,4,1412.0,1412.0,0.0,True
1400,8,5,617.0,617.0,0.0,True
1400,8,10865,1506.0,1506.0,0.0,True
1400,8,10867,1847.0,1847.0,0.0,True
1400,8,14,2176.0,2176.0,0.0,True
1400,8,10868,1477.0,1477.0,0.0,True
1400,8,11,180.0,180.0,0.0,True
1400,8,13,360.0,360.0,0.0,True
1401,5,54,1907.0,1907.0,0.0,True
1401,5,10884,361.0,361.0,0.0,True
1401,5,10860,1872.0,1872.0,0.0,True
1401,5,55,105.0,105.0,0.0,True
1401,5,56,105.0,105.0,0.0,True
1401,5,57,1464.0,1464.0,0.0,True
1401,5,58,1961.0,1961.0,0.0,True
1401,5,16,2080.0,2080.0,0.0,True
1401,5,62,454.0,454.0,0.0,True
1401,5,60,105.0,105.0,0.0,True
1401,5,3129,563.0,563.0,0.0,True
1401,5,10861,1598.0,1598.0,0.0,True
1401,5,12,1720.0,1720.0,0.0,True
1401,5,64,105.0,105.0,0.0,True
1401,6,35,215.0,215.0,0.0,True
1401,6,10883,105.0,105.0,0.0,True
1401,6,38,336.0,336.0,0.0,True
1401,6,39,619.0,619.0,0.0,True
1401,6,40,2474.0,2474.0,0.0,True
1401,6,10880,2132.0,2132.0,0.0,True
1401,6,113,665.0,665.0,0.0,True
1401,6,10878,305.0,305.0,0.0,True
1401,6,43,1851.0,1851.0,0.0,True
1401,6,10881,1827.0,1827.0,0.0,True
1401,6,44,459.0,459.0,0.0,True
1401,6,10879,798.0,798.0,0.0,True
1401,6,10882,1503.0,1503.0,0.0,True
1401,6,47,1111.0,1111.0,0.0,True
1402,8,10870,2186.0,2186.0,0.0,True
1402,8,1,1482.0,1482.0,0.0,True
1402,8,3,1444.0,1444.0,0.0,True
1402,8,4,883.0,883.0,0.0,True
1402,8,10869,1371.0,1371.0,0.0,True
1402,8,10865,1198.0,1198.0,0.0,True
1402,8,10867,2203.0,2203.0,0.0,True
1402,8,14,1857.0,1857.0,0.0,True
1402,8,10,1187.0,1187.0,0.0,True
1402,8,11,589.0,589.0,0.0,True
1402,4,71,351.0,351.0,0.0,True
1402,4,10887,2576.0,2576.0,0.0,True
1402,4,5948,1134.0,1134.0,0.0,True
1402,4,76,2237.0,2237.0,0.0,True
1402,4,80,292.0,292.0,0.0,True
1402,4,10885,1856.0,1856.0,0.0,True
1402,4,87,1132.0,1132.0,0.0,True
1402,4,10862,1560.0,1560.0,0.0,True
1402,4,88,1502.0,1502.0,0.0,True
1402,4,90,1760.0,1760.0,0.0,True
1403,5,54,1970.0,1970.0,0.0,True
1403,5,10884,383.0,383.0,0.0,True
1403,5,55,154.0,154.0,0.0,True
1403,5,57,1253.0,1253.0,0.0,True
1403,5,58,1661.0,1661.0,0.0,True
1403,5,16,1973.0,1973.0,0.0,True
1403,5,62,1396.0,1396.0,0.0,True
1403,5,68,2135.0,2135.0,0.0,True
1403,5,3129,405.0,405.0,0.0,True
1403,5,10861,1652.0,1652.0,0.0,True
1403,5,12,1418.0,1418.0,0.0,True
1403,4,10887,2320.0,2320.0,0.0,True
1403,4,76,1404.0,1404.0,0.0,True
1403,4,80,720.0,720.0,0.0,True
1403,4,10885,1999.0,1999.0,0.0,True
1403,4,82,1268.0,1268.0,0.0,True
1403,4,87,1286.0,1286.0,0.0,True
1403,4,10888,1140.0,1140.0,0.0,True
1403,4,10862,2030.0,2030.0,0.0,True
1403,4,88,1626.0,1626.0,0.0,True
1403,4,90,607.0,607.0,0.0,True
1404,8,1,2491.0,2491.0,0.0,True
1404,8,3,481.0,481.0,0.0,True
1404,8,10869,2061.0,2061.0,0.0,True
1404,8,5,773.0,773.0,0.0,True
1404,8,10865,856.0,856.0,0.0,True
1404,8,10867,2324.0,2324.0,0.0,True
1404,8,14,1562.0,1562.0,0.0,True
1404,8,10868,1354.0,1354.0,0.0,True
1404,8,10,2342.0,2342.0,0.0,True
1404,8,11,156.0,156.0,0.0,True
1404,6,10877,2273.0,2273.0,0.0,True
1404,6,10883,75.0,75.0,0.0,True
1404,6,39,1593.0,1593.0,0.0,True
1404,6,40,1995.0,1995.0,0.0,True
1404,6,10880,1807.0,1807.0,0.0,True
1404,6,113,20.0,20.0,0.0,True
1404,6,43,941.0,941.0,0.0,True
1404,6,10881,1762.0,1762.0,0.0,True
1404,6,8889,2191.0,2191.0,0.0,True
1404,6,44,757.0,757.0,0.0,True
1404,6,10879,845.0,845.0,0.0,True
1404,6,47,141.0,141.0,0.0,True
1405,5,54,2062.0,2062.0,0.0,True
1405,5,10884,397.0,397.0,0.0,True
1405,5,10860,1566.0,1566.0,0.0,True
1405,5,57,1281.0,1281.0,0.0,True
1405,5,58,1579.0,1579.0,0.0,True
1405,5,16,1783.0,1783.0,0.0,True
1405,5,62,927.0,927.0,0.0,True
1405,5,68,2411.0,2411.0,0.0,True
1405,5,3129,1126.0,1126.0,0.0,True
1405,5,12,1268.0,1268.0,0.0,True
1405,3,73,1505.0,1505.0,0.0,True
1405,3,77,1703.0,1703.0,0.0,True
1405,3,83,82.0,82.0,0.0,True
1405,3,86,1125.0,1125.0,0.0,True
1405,3,10889,1690.0,1690.0,0.0,True
1405,3,103,1177.0,1177.0,0.0,True
1405,3,99,1375.0,1375.0,0.0,True
1405,3,10890,2134.0,2134.0,0.0,True
1405,3,107,1936.0,1936.0,0.0,True
1405,3,89,1673.0,1673.0,0.0,True
1406,8,1,2781.0,2781.0,0.0,True
1406,8,10863,360.0,360.0,0.0,True
1406,8,3,12.0,12.0,0.0,True
1406,8,10869,2394.0,2394.0,0.0,True
1406,8,10865,1652.0,1652.0,0.0,True
1406,8,10867,2653.0,2653.0,0.0,True
1406,8,14,2352.0,2352.0,0.0,True
1406,8,10868,1227.0,1227.0,0.0,True
1406,8,10,1513.0,1513.0,0.0,True
1406,8,11,956.0,956.0,0.0,True
1406,2,108,0.0,,,False
1406,2,51,2203.0,2203.0,0.0,True
1406,2,110,2393.0,2393.0,0.0,True
1406,2,45,2175.0,2175.0,0.0,True
1406,2,116,422.0,422.0,0.0,True
1406,2,118,1780.0,1780.0,0.0,True
1406,2,10891,140.0,140.0,0.0,True
1406,2,12908,2974.0,2974.0,0.0,True
1406,2,121,1448.0,1448.0,0.0,True
1406,2,122,1182.0,1182.0,0.0,True
1406,2,123,20.0,20.0,0.0,True
1406,2,10894,1163.0,1163.0,0.0,True
1407,2,108,555.0,555.0,0.0,True
1407,2,51,2015.0,2015.0,0.0,True
1407,2,12668,1356.0,1356.0,0.0,True
1407,2,110,1484.0,1484.0,0.0,True
1407,2,13275,2029.0,2029.0,0.0,True
1407,2,118,2559.0,2559.0,0.0,True
1407,2,12908,2389.0,2389.0,0.0,True
1407,2,121,412.0,412.0,0.0,True
1407,2,122,736.0,736.0,0.0,True
1407,2,123,865.0,865.0,0.0,True
1407,4,10887,2072.0,2072.0,0.0,True
1407,4,76,2310.0,2310.0,0.0,True
1407,4,80,320.0,320.0,0.0,True
1407,4,10885,1515.0,1515.0,0.0,True
1407,4,82,1521.0,1521.0,0.0,True
1407,4,87,742.0,742.0,0.0,True
1407,4,10888,2057.0,2057.0,0.0,True
1407,4,10862,1631.0,1631.0,0.0,True
1407,4,88,1829.0,1829.0,0.0,True
1407,4,90,403.0,403.0,0.0,True
1408,6,10877,2484.0,2484.0,0.0,True
1408,6,39,522.0,522.0,0.0,True
1408,6,40,2137.0,2137.0,0.0,True
1408,6,10880,1974.0,1974.0,0.0,True
1408,6,113,642.0,642.0,0.0,True
1408,6,43,1371.0,1371.0,0.0,True
1408,6,10881,1449.0,1449.0,0.0,True
1408,6,8889,2243.0,2243.0,0.0,True
1408,6,44,1183.0,1183.0,0.0,True
1408,6,10879,394.0,394.0,0.0,True
1408,6,47,1.0,1.0,0.0,True
1408,5,54,2298.0,2298.0,0.0,True
1408,5,10860,1623.0,1623.0,0.0,True
1408,5,57,983.0,983.0,0.0,True
1408,5,58,1766.0,1766.0,0.0,True
1408,5,16,1902.0,1902.0,0.0,True
1408,5,62,899.0,899.0,0.0,True
1408,5,68,2235.0,2235.0,0.0,True
1408,5,3129,1418.0,1418.0,0.0,True
1408,5,12,1276.0,1276.0,0.0,True
1409,2,108,604.0,604.0,0.0,True
1409,2,51,1942.0,1942.0,0.0,True
1409,2,12668,1182.0,1182.0,0.0,True
1409,2,111,548.0,548.0,0.0,True
1409,2,110,1372.0,1372.0,0.0,True
1409,2,116,326.0,326.0,0.0,True
1409,2,13275,1708.0,1708.0,0.0,True
1409,2,118,2071.0,2071.0,0.0,True
1409,2,10891,524.0,524.0,0.0,True
1409,2,12908,1923.0,1923.0,0.0,True
1409,2,121,552.0,552.0,0.0,True
1409,2,122,710.0,710.0,0.0,True
1409,2,123,938.0,938.0,0.0,True
1409,3,79,1210.0,1210.0,0.0,True
1409,3,83,1013.0,1013.0,0.0,True
1409,3,91,1521.0,1521.0,0.0,True
1409,3,103,1460.0,1460.0,0.0,True
1409,3,95,185.0,185.0,0.0,True
1409,3,97,210.0,210.0,0.0,True
1409,3,99,1359.0,1359.0,0.0,True
1409,3,10890,1885.0,1885.0,0.0,True
1409,3,106,1890.0,1890.0,0.0,True
1409,3,107,1590.0,1590.0,0.0,True
1409,3,89,1867.0,1867.0,0.0,True
1409,3,101,210.0,210.0,0.0,True
1410,6,10877,2474.0,2474.0,0.0,True
1410,6,39,2127.0,2127.0,0.0,True
1410,6,40,2298.0,2298.0,0.0,True
1410,6,10880,1313.0,1313.0,0.0,True
1410,6,113,3.0,3.0,0.0,True
1410,6,43,630.0,630.0,0.0,True
1410,6,10881,1933.0,1933.0,0.0,True
1410,6,8889,2514.0,2514.0,0.0,True
1410,6,44,596.0,596.0,0.0,True
1410,6,10879,512.0,512.0,0.0,True
1410,7,13029,2114.0,2114.0,0.0,True
1410,7,29,2488.0,2488.0,0.0,True
1410,7,10875,1431.0,1431.0,0.0,True
1410,7,23,692.0,692.0,0.0,True
1410,7,10872,2094.0,2094.0,0.0,True
1410,7,28,545.0,545.0,0.0,True
1410,7,24,1448.0,1448.0,0.0,True
1410,7,10874,1493.0,1493.0,0.0,True
1410,7,34,2095.0,2095.0,0.0,True
1411,7,13029,1838.0,1838.0,0.0,True
1411,7,29,1804.0,1804.0,0.0,True
1411,7,19,170.0,170.0,0.0,True
1411,7,10875,1659.0,1659.0,0.0,True
1411,7,10871,155.0,155.0,0.0,True
1411,7,21,1930.0,1930.0,0.0,True
1411,7,23,170.0,170.0,0.0,True
1411,7,10872,1441.0,1441.0,0.0,True
1411,7,28,1233.0,1233.0,0.0,True
1411,7,24,1556.0,1556.0,0.0,True
1411,7,25,336.0,336.0,0.0,True
1411,7,10873,170.0,170.0,0.0,True
1411,7,34,1938.0,1938.0,0.0,True
1411,5,54,1823.0,1823.0,0.0,True
1411,5,10884,391.0,391.0,0.0,True
1411,5,10860,1559.0,1559.0,0.0,True
1411,5,55,170.0,170.0,0.0,True
1411,5,57,1437.0,1437.0,0.0,True
1411,5,58,1629.0,1629.0,0.0,True
1411,5,16,1949.0,1949.0,0.0,True
1411,5,62,1099.0,1099.0,0.0,True
1411,5,68,1929.0,1929.0,0.0,True
1411,5,3129,1187.0,1187.0,0.0,True
1411,5,12,1057.0,1057.0,0.0,True
1411,5,64,170.0,170.0,0.0,True
1412,4,10887,1389.0,1389.0,0.0,True
1412,4,75,1917.0,1917.0,0.0,True
1412,4,76,1843.0,1843.0,0.0,True
1412,4,78,234.0,234.0,0.0,True
1412,4,10885,1114.0,1114.0,0.0,True
1412,4,87,1087.0,1087.0,0.0,True
1412,4,10888,2304.0,2304.0,0.0,True
1412,4,10862,2067.0,2067.0,0.0,True
1412,4,88,1256.0,1256.0,0.0,True
1412,4,90,1189.0,1189.0,0.0,True
1412,3,79,1893.0,1893.0,0.0,True
1412,3,83,858.0,858.0,0.0,True
1412,3,91,790.0,790.0,0.0,True
1412,3,103,1808.0,1808.0,0.0,True
1412,3,99,1269.0,1269.0,0.0,True
1412,3,10890,2214.0,2214.0,0.0,True
1412,3,106,1729.0,1729.0,0.0,True
1412,3,107,1817.0,1817.0,0.0,True
1412,3,89,2022.0,2022.0,0.0,True
1413,7,29,2314.0,2315.0,1.0,True
1413,7,10875,1841.0,1841.0,0.0,True
1413,7,21,2317.0,2317.0,0.0,True
1413,7,23,61.0,61.0,0.0,True
1413,7,10872,1683.0,1683.0,0.0,True
1413,7,28,1947.0,1947.0,0.0,True
1413,7,24,142.0,142.0,0.0,True
1413,7,25,236.0,235.0,-1.0,True
1413,7,32,1409.0,1409.0,0.0,True
1413,7,34,2450.0,2450.0,0.0,True
1413,6,10877,2420.0,2420.0,0.0,True
1413,6,39,1058.0,1058.0,0.0,True
1413,6,40,2414.0,2414.0,0.0,True
1413,6,10880,1820.0,1820.0,0.0,True
1413,6,113,146.0,146.0,0.0,True
1413,6,43,1531.0,1531.0,0.0,True
1413,6,10881,1495.0,1495.0,0.0,True
1413,6,8889,2445.0,2445.0,0.0,True
1413,6,44,529.0,529.0,0.0,True
1413,6,10879,541.0,541.0,0.0,True
1413,6,47,1.0,1.0,0.0,True
1414,4,10887,2303.0,2303.0,0.0,True
1414,4,5948,1149.0,1149.0,0.0,True
1414,4,75,1718.0,1718.0,0.0,True
1414,4,76,1372.0,1372.0,0.0,True
1414,4,10885,1705.0,1705.0,0.0,True
1414,4,82,421.0,421.0,0.0,True
1414,4,87,1183.0,1183.0,0.0,True
1414,4,10862,2308.0,2308.0,0.0,True
1414,4,88,1166.0,1166.0,0.0,True
1414,4,90,1075.0,1075.0,0.0,True
1414,8,10870,870.0,870.0,0.0,True
1414,8,1,2127.0,2127.0,0.0,True
1414,8,10863,265.0,265.0,0.0,True
1414,8,3,489.0,489.0,0.0,True
1414,8,4,353.0,353.0,0.0,True
1414,8,10869,2082.0,2082.0,0.0,True
1414,8,10865,1288.0,1288.0,0.0,True
1414,8,10867,2376.0,2376.0,0.0,True
1414,8,14,1512.0,1512.0,0.0,True
1414,8,10,2289.0,2289.0,0.0,True
1414,8,11,749.0,749.0,0.0,True
1415,4,10887,2244.0,2244.0,0.0,True
1415,4,75,2219.0,2219.0,0.0,True
1415,4,76,2143.0,2143.0,0.0,True
1415,4,78,120.0,120.0,0.0,True
1415,4,80,52.0,52.0,0.0,True
1415,4,10885,1636.0,1636.0,0.0,True
1415,4,84,79.0,79.0,0.0,True
1415,4,87,496.0,496.0,0.0,True
1415,4,10888,1483.0,1483.0,0.0,True
1415,4,10862,1954.0,1954.0,0.0,True
1415,4,88,1596.0,1596.0,0.0,True
1415,4,90,378.0,378.0,0.0,True
1415,5,54,2300.0,2300.0,0.0,True
1415,5,10860,2101.0,2101.0,0.0,True
1415,5,55,79.0,79.0,0.0,True
1415,5,57,2137.0,2137.0,0.0,True
1415,5,58,1984.0,1984.0,0.0,True
1415,5,16,1812.0,1812.0,0.0,True
1415,5,62,538.0,538.0,0.0,True
1415,5,3129,857.0,857.0,0.0,True
1415,5,10861,1625.0,1625.0,0.0,True
1415,5,12,967.0,967.0,0.0,True
1416,3,73,410.0,410.0,0.0,True
1416,3,77,1939.0,1939.0,0.0,True
1416,3,79,1884.0,1884.0,0.0,True
1416,3,83,409.0,409.0,0.0,True
1416,3,103,690.0,690.0,0.0,True
1416,3,95,19.0,19.0,0.0,True
1416,3,97,19.0,19.0,0.0,True
1416,3,99,818.0,818.0,0.0,True
1416,3,106,2030.0,2030.0,0.0,True
1416,3,107,2239.0,2239.0,0.0,True
1416,3,89,2471.0,2471.0,0.0,True
1416,3,13777,1453.0,1453.0,0.0,True
1416,3,101,19.0,19.0,0.0,True
1416,8,1,2417.0,2417.0,0.0,True
1416,8,10863,463.0,463.0,0.0,True
1416,8,2,19.0,19.0,0.0,True
1416,8,3,780.0,780.0,0.0,True
1416,8,4,19.0,19.0,0.0,True
1416,8,10869,1449.0,1449.0,0.0,True
1416,8,10865,596.0,596.0,0.0,True
1416,8,10867,2611.0,2611.0,0.0,True
1416,8,14,1857.0,1857.0,0.0,True
1416,8,10,2111.0,2111.0,0.0,True
1416,8,13400,1662.0,1662.0,0.0,True
1416,8,11,397.0,397.0,0.0,True
1416,8,13,19.0,19.0,0.0,True
1417,7,13029,1758.0,1758.0,0.0,True
1417,7,29,2316.0,2316.0,0.0,True
1417,7,10875,1397.0,1397.0,0.0,True
1417,7,21,2367.0,2367.0,0.0,True
1417,7,22,83.0,83.0,0.0,True
1417,7,23,74.0,74.0,0.0,True
1417,7,10872,1327.0,1327.0,0.0,True
1417,7,28,461.0,461.0,0.0,True
1417,7,24,1042.0,1042.0,0.0,True
1417,7,25,24.0,24.0,0.0,True
1417,7,10874,971.0,971.0,0.0,True
1417,7,34,2580.0,2580.0,0.0,True
1417,4,10887,2060.0,2060.0,0.0,True
1417,4,75,2504.0,2504.0,0.0,True
1417,4,76,2400.0,2400.0,0.0,True
1417,4,10885,2332.0,2332.0,0.0,True
1417,4,87,553.0,553.0,0.0,True
1417,4,10888,2117.0,2117.0,0.0,True
1417,4,10862,1583.0,1583.0,0.0,True
1417,4,88,826.0,826.0,0.0,True
1417,4,90,25.0,25.0,0.0,True
1418,3,73,215.0,215.0,0.0,True
1418,3,77,1744.0,1744.0,0.0,True
1418,3,79,1341.0,1341.0,0.0,True
1418,3,83,622.0,622.0,0.0,True
1418,3,91,127.0,127.0,0.0,True
1418,3,103,1844.0,1844.0,0.0,True
1418,3,99,489.0,489.0,0.0,True
1418,3,106,2094.0,2094.0,0.0,True
1418,3,107,2286.0,2286.0,0.0,True
1418,3,89,2258.0,2258.0,0.0,True
1418,3,13777,1380.0,1380.0,0.0,True
1418,6,10877,2550.0,2550.0,0.0,True
1418,6,104,2394.0,2394.0,0.0,True
1418,6,39,313.0,313.0,0.0,True
1418,6,40,2178.0,2178.0,0.0,True
1418,6,113,18.0,18.0,0.0,True
1418,6,43,1735.0,1735.0,0.0,True
1418,6,10881,788.0,788.0,0.0,True
1418,6,8889,2579.0,2579.0,0.0,True
1418,6,44,311.0,311.0,0.0,True
1418,6,10879,1251.0,1251.0,0.0,True
1418,6,47,283.0,283.0,0.0,True
1419,7,13029,2081.0,2081.0,0.0,True
1419,7,29,1898.0,1898.0,0.0,True
1419,7,21,2045.0,2045.0,0.0,True
1419,7,10872,1476.0,1476.0,0.0,True
1419,7,24,2028.0,2028.0,0.0,True
1419,7,25,256.0,256.0,0.0,True
1419,7,10874,937.0,937.0,0.0,True
1419,7,32,1506.0,1506.0,0.0,True
1419,7,34,2173.0,2173.0,0.0,True
1419,2,108,0.0,,,False
1419,2,51,1591.0,1591.0,0.0,True
1419,2,110,2189.0,2189.0,0.0,True
1419,2,45,1553.0,1553.0,0.0,True
1419,2,116,691.0,691.0,0.0,True
1419,2,13275,1258.0,1258.0,0.0,True
1419,2,118,2343.0,2343.0,0.0,True
1419,2,119,273.0,273.0,0.0,True
1419,2,12908,2356.0,2356.0,0.0,True
1419,2,121,143.0,143.0,0.0,True
1419,2,122,714.0,714.0,0.0,True
1419,2,10894,1289.0,1289.0,0.0,True
1420,6,10877,2569.0,2569.0,0.0,True
1420,6,104,650.0,650.0,0.0,True
1420,6,10883,33.0,33.0,0.0,True
1420,6,38,33.0,33.0,0.0,True
1420,6,39,992.0,992.0,0.0,True
1420,6,40,2321.0,2321.0,0.0,True
1420,6,113,33.0,33.0,0.0,True
1420,6,43,1712.0,1712.0,0.0,True
1420,6,10881,2440.0,2440.0,0.0,True
1420,6,8889,2604.0,2604.0,0.0,True
1420,6,44,246.0,246.0,0.0,True
1420,6,10879,669.0,669.0,0.0,True
1420,6,47,98.0,98.0,0.0,True
1420,7,13029,1940.0,1940.0,0.0,True
1420,7,29,1972.0,1972.0,0.0,True
1420,7,19,33.0,33.0,0.0,True
1420,7,10875,1575.0,1575.0,0.0,True
1420,7,21,1577.0,1577.0,0.0,True
1420,7,22,512.0,512.0,0.0,True
1420,7,23,246.0,246.0,0.0,True
1420,7,10872,1237.0,1237.0,0.0,True
1420,7,28,957.0,957.0,0.0,True
1420,7,24,1444.0,1444.0,0.0,True
1420,7,25,49.0,49.0,0.0,True
1420,7,10874,613.0,613.0,0.0,True
1420,7,10873,33.0,33.0,0.0,True
1420,7,34,2212.0,2212.0,0.0,True
1421,2,51,1515.0,1515.0,0.0,True
1421,2,109,1923.0,1923.0,0.0,True
1421,2,111,9.0,9.0,0.0,True
1421,2,110,1436.0,1436.0,0.0,True
1421,2,45,1912.0,1912.0,0.0,True
1421,2,116,1206.0,1206.0,0.0,True
1421,2,13275,706.0,706.0,0.0,True
1421,2,13399,1917.0,1917.0,0.0,True
1421,2,119,62.0,62.0,0.0,True
1421,2,12908,2262.0,2262.0,0.0,True
1421,2,121,859.0,859.0,0.0,True
1421,2,122,470.0,470.0,0.0,True
1421,2,123,123.0,123.0,0.0,True
1421,5,54,2355.0,2355.0,0.0,True
1421,5,10884,227.0,227.0,0.0,True
1421,5,55,313.0,313.0,0.0,True
1421,5,57,1986.0,1986.0,0.0,True
1421,5,16,1848.0,1848.0,0.0,True
1421,5,62,1601.0,1601.0,0.0,True
1421,5,68,2148.0,2148.0,0.0,True
1421,5,3129,892.0,892.0,0.0,True
1421,5,10861,1764.0,1764.0,0.0,True
1421,5,12,1266.0,1266.0,0.0,True
1422,6,10877,2410.0,2410.0,0.0,True
1422,6,104,1577.0,1577.0,0.0,True
1422,6,38,479.0,479.0,0.0,True
1422,6,39,790.0,790.0,0.0,True
1422,6,113,14.0,14.0,0.0,True
1422,6,43,2090.0,2090.0,0.0,True
1422,6,10881,1954.0,1954.0,0.0,True
1422,6,8889,2229.0,2229.0,0.0,True
1422,6,44,335.0,335.0,0.0,True
1422,6,10879,1379.0,1379.0,0.0,True
1422,6,47,651.0,651.0,0.0,True
1422,6,48,492.0,492.0,0.0,True
1422,4,10887,2088.0,2088.0,0.0,True
1422,4,75,2027.0,2027.0,0.0,True
1422,4,76,2172.0,2172.0,0.0,True
1422,4,78,1516.0,1516.0,0.0,True
1422,4,10885,1949.0,1949.0,0.0,True
1422,4,84,0.0,,,False
1422,4,10888,2245.0,2245.0,0.0,True
1422,4,10862,1427.0,1427.0,0.0,True
1422,4,88,976.0,976.0,0.0,True
1423,2,109,905.0,905.0,0.0,True
1423,2,111,825.0,825.0,0.0,True
1423,2,110,1622.0,1622.0,0.0,True
1423,2,45,696.0,696.0,0.0,True
1423,2,116,1358.0,1358.0,0.0,True
1423,2,13275,1464.0,1464.0,0.0,True
1423,2,13399,801.0,801.0,0.0,True
1423,2,119,335.0,335.0,0.0,True
1423,2,10891,1108.0,1108.0,0.0,True
1423,2,12908,2444.0,2444.0,0.0,True
1423,2,121,1408.0,1408.0,0.0,True
1423,2,123,316.0,316.0,0.0,True
1423,2,10894,1118.0,1118.0,0.0,True
1423,7,13029,2152.0,2152.0,0.0,True
1423,7,29,2558.0,2558.0,0.0,True
1423,7,21,2097.0,2097.0,0.0,True
1423,7,22,70.0,70.0,0.0,True
1423,7,10872,622.0,622.0,0.0,True
1423,7,28,1036.0,1036.0,0.0,True
1423,7,24,1216.0,1216.0,0.0,True
1423,7,25,203.0,203.0,0.0,True
1423,7,10874,838.0,838.0,0.0,True
1423,7,32,1430.0,1430.0,0.0,True
1423,7,34,2178.0,2178.0,0.0,True
1424,6,10877,2310.0,2310.0,0.0,True
1424,6,104,1445.0,1445.0,0.0,True
1424,6,38,508.0,508.0,0.0,True
1424,6,39,479.0,479.0,0.0,True
1424,6,10880,2078.0,2078.0,0.0,True
1424,6,113,432.0,432.0,0.0,True
1424,6,43,1893.0,1893.0,0.0,True
1424,6,10881,2237.0,2237.0,0.0,True
1424,6,44,388.0,388.0,0.0,True
1424,6,10879,347.0,347.0,0.0,True
1424,6,47,1337.0,1337.0,0.0,True
1424,6,48,946.0,946.0,0.0,True
1424,3,73,430.0,430.0,0.0,True
1424,3,77,1670.0,1670.0,0.0,True
1424,3,79,2127.0,2127.0,0.0,True
1424,3,86,1196.0,1196.0,0.0,True
1424,3,103,1399.0,1399.0,0.0,True
1424,3,95,98.0,98.0,0.0,True
1424,3,99,134.0,134.0,0.0,True
1424,3,10890,1826.0,1826.0,0.0,True
1424,3,106,1965.0,1965.0,0.0,True
1424,3,107,1666.0,1666.0,0.0,True
1424,3,89,1684.0,1684.0,0.0,True
1424,3,101,205.0,205.0,0.0,True
1425,2,51,2420.0,2420.0,0.0,True
1425,2,109,1681.0,1681.0,0.0,True
1425,2,111,1047.0,1047.0,0.0,True
1425,2,110,1040.0,1040.0,0.0,True
1425,2,45,1735.0,1735.0,0.0,True
1425,2,116,1757.0,1757.0,0.0,True
1425,2,13275,918.0,918.0,0.0,True
1425,2,119,763.0,763.0,0.0,True
1425,2,12908,2524.0,2524.0,0.0,True
1425,2,121,397.0,397.0,0.0,True
1425,2,123,118.0,118.0,0.0,True
1425,8,1,1812.0,1812.0,0.0,True
1425,8,10863,127.0,127.0,0.0,True
1425,8,2,199.0,199.0,0.0,True
1425,8,3,324.0,324.0,0.0,True
